molecule,atom_index_1,atom_index_2,bond_index,pred_bde
CC=CC=CC(=O)OC,0,11,10,81.10842
CC=CC=CC(=O)OC,0,10,9,81.10842
CCC(=CCCCCCCC=C(CC)CC)CC,4,5,4,72.54696
CCC(=CCCCCCCC=C(CC)CC)CC,8,9,8,72.54696
CCC(=CCCCCCCC=C(CC)CC)CC,0,1,0,75.20267
CCC(=CCCCCCCC=C(CC)CC)CC,16,17,16,75.20267
CCC(=CCCCCCCC=C(CC)CC)CC,14,15,14,75.20267
CCC(=CCCCCCCC=C(CC)CC)CC,12,13,12,75.20267
CCC(=O)C,1,2,1,83.73682
CCC(=O)C,0,1,0,84.69381
CCC(=O)C,2,4,3,85.93666
CCC(=O)C,2,3,2,86.10606
CCC(=O)C,1,8,7,89.62371
CCC(=O)C,1,9,8,89.62371
CCC(=O)CC,1,2,1,84.297646
CCC(=O)CC,2,4,3,84.297646
CCC(=O)CC,0,1,0,84.71468
CCC(=O)CC,4,5,4,84.71468
CCC(=O)CC,2,3,2,86.61738
CCC(=O)CC,1,9,8,89.59525
CCC(=O)CC,1,10,9,89.59525
CCC(=O)CC,4,11,10,89.59525
CCC(=O)CC,4,12,11,89.59525
CCC(C)(C)C,1,2,1,83.98504
CCC(C)(C)C,2,3,2,86.25019
CCC(C)(C)C,2,4,3,86.25019
CCC(C)(C)C,2,5,4,86.25019
CCC(C)(C)C,0,1,0,88.86881
CCC(C)(C)C(C)C,2,5,4,80.07599
CCC(C)(C)C(C)C,1,2,1,82.37971
CCC(C)(C)C(C)C,2,3,2,84.62376
CCC(C)(C)C(C)C,2,4,3,84.62376
CCC(C)(C)C(C)C,5,6,5,85.22924
CCC(C)(C)C(C)C,5,7,6,85.22924
CCC(C)(C)C(C)C,0,1,0,88.02764
CCC(C)(C)O,1,2,1,83.382515
CCC(C)(C)O,2,3,2,85.53127
CCC(C)(C)O,2,4,3,85.53127
CCC(C)(C)O,0,1,0,89.6341
CCC(C)(CCCC(C)C)O,1,2,1,83.24112
CCC(C)(CCCC(C)C)O,2,4,3,83.726006
CCC(C)(CCCC(C)C)O,2,3,2,85.31643
CCC(C)(CCCC(C)C)O,6,7,6,85.66009
CCC(C)(CCCC(C)C)O,5,6,5,86.246895
CCC(C)(CCCC(C)C)O,4,5,4,87.1789
CCC(C)(CCCC(C)C)O,7,8,7,87.32038
CCC(C)(CCCC(C)C)O,7,9,8,87.32038
CCC(C)(CCCC(C)C)O,0,1,0,89.50651
CCC(C)(CCCC(C)CCCC(C)C)O,1,2,1,83.24112
CCC(C)(CCCC(C)CCCC(C)C)O,2,4,3,83.74337
CCC(C)(CCCC(C)CCCC(C)C)O,7,9,8,84.842354
CCC(C)(CCCC(C)CCCC(C)C)O,6,7,6,85.14224
CCC(C)(CCCC(C)CCCC(C)C)O,2,3,2,85.31643
CCC(C)(CCCC(C)CCCC(C)C)O,11,12,11,85.48173
CCC(C)(CCCC(C)CCCC(C)C)O,5,6,5,85.731224
CCC(C)(CCCC(C)CCCC(C)C)O,9,10,9,86.372314
CCC(C)(CCCC(C)CCCC(C)C)O,7,8,7,86.38088
CCC(C)(CCCC(C)CCCC(C)C)O,10,11,10,86.51539
CCC(C)(CCCC(C)CCCC(C)C)O,4,5,4,86.88676
CCC(C)(CCCC(C)CCCC(C)C)O,12,14,13,87.29949
CCC(C)(CCCC(C)CCCC(C)C)O,12,13,12,87.29949
CCC(C)(CCCC(C)CCCC(C)C)O,0,1,0,89.50651
CCC(C)C(C)(C)C,2,4,3,78.9489
CCC(C)C(C)(C)C,1,2,1,82.8815
CCC(C)C(C)(C)C,4,5,4,83.207344
CCC(C)C(C)(C)C,4,6,5,83.207344
CCC(C)C(C)(C)C,4,7,6,83.207344
CCC(C)C(C)(C)C,2,3,2,84.445854
CCC(C)C(C)(C)C,0,1,0,86.82612
CCC(C)C(C)C,2,4,3,82.39808
CCC(C)C(C)C,1,2,1,84.65355
CCC(C)C(C)C,4,5,4,86.10828
CCC(C)C(C)C,4,6,5,86.10828
CCC(C)C(C)C,2,3,2,86.29113
CCC(C)C(C)C,0,1,0,88.0473
CCC(C)C(C)CC,2,4,3,82.327354
CCC(C)C(C)CC,1,2,1,84.14545
CCC(C)C(C)CC,4,6,5,84.14545
CCC(C)C(C)CC,2,3,2,85.81837
CCC(C)C(C)CC,4,5,4,85.81837
CCC(C)C(C)CC,0,1,0,88.01762
CCC(C)C(C)CC,6,7,6,88.01762
CCC(C)C1=CC=CC=C1,1,2,1,75.178116
CCC(C)C1=CC=CC=C1,2,3,2,77.58921
CCC(C)C1CCCC2C1CCCC2,9,4,13,81.093414
CCC(C)C1CCCC2C1CCCC2,2,4,3,81.64872
CCC(C)C1CCCC2C1CCCC2,1,2,1,83.69306
CCC(C)C1CCCC2C1CCCC2,4,5,4,83.78077
CCC(C)C1CCCC2C1CCCC2,8,9,8,84.20729
CCC(C)C1CCCC2C1CCCC2,9,10,9,84.43924
CCC(C)C1CCCC2C1CCCC2,2,3,2,85.39212
CCC(C)C1CCCC2C1CCCC2,7,8,7,86.7338
CCC(C)C1CCCC2C1CCCC2,13,8,14,86.99788
CCC(C)C1CCCC2C1CCCC2,11,12,11,87.08671
CCC(C)C1CCCC2C1CCCC2,5,6,5,87.60416
CCC(C)C1CCCC2C1CCCC2,12,13,12,88.03103
CCC(C)C1CCCC2C1CCCC2,0,1,0,88.04933
CCC(C)C1CCCC2C1CCCC2,10,11,10,88.2371
CCC(C)C1CCCC2C1CCCC2,6,7,6,88.57387
CCC(C)CC,1,2,1,84.99749
CCC(C)CC,2,4,3,84.99749
CCC(C)CC,2,3,2,86.7492
CCC(C)CC,0,1,0,88.57096
CCC(C)CC,4,5,4,88.57096
CCC(C)CC,2,11,10,94.94727
CCC(C)CC(C)C,1,2,1,84.63773
CCC(C)CC(C)C,2,4,3,85.48231
CCC(C)CC(C)C,4,5,4,85.58504
CCC(C)CC(C)C,2,3,2,86.34088
CCC(C)CC(C)C,5,6,5,86.89367
CCC(C)CC(C)C,5,7,6,86.89367
CCC(C)CC(C)C,0,1,0,88.58608
CCC(C)CC(C)C,2,13,12,94.26545
CCC(C)CC(C)C,5,19,18,94.51273
CCC(C)CCCC(C)C,1,2,1,84.86953
CCC(C)CCCC(C)C,2,4,3,85.02079
CCC(C)CCCC(C)C,6,7,6,85.48173
CCC(C)CCCC(C)C,4,5,4,86.36915
CCC(C)CCCC(C)C,5,6,5,86.57772
CCC(C)CCCC(C)C,2,3,2,86.64078
CCC(C)CCCC(C)C,7,8,7,87.29949
CCC(C)CCCC(C)C,7,9,8,87.29949
CCC(C)CCCC(C)C,0,1,0,88.61387
CCC(C)CCCC(C)C,2,15,14,94.76774
CCC(C)CCCC(C)C,7,25,24,94.865364
CCC(C)CCCC(C)CCCC(C)C,7,9,8,84.82119
CCC(C)CCCC(C)CCCC(C)C,6,7,6,84.822914
CCC(C)CCCC(C)CCCC(C)C,1,2,1,84.86953
CCC(C)CCCC(C)CCCC(C)C,2,4,3,85.02225
CCC(C)CCCC(C)CCCC(C)C,11,12,11,85.48173
CCC(C)CCCC(C)CCCC(C)C,4,5,4,86.1006
CCC(C)CCCC(C)CCCC(C)C,5,6,5,86.17051
CCC(C)CCCC(C)CCCC(C)C,7,8,7,86.35822
CCC(C)CCCC(C)CCCC(C)C,9,10,9,86.372314
CCC(C)CCCC(C)CCCC(C)C,10,11,10,86.51539
CCC(C)CCCC(C)CCCC(C)C,2,3,2,86.64078
CCC(C)CCCC(C)CCCC(C)C,12,14,13,87.29949
CCC(C)CCCC(C)CCCC(C)C,12,13,12,87.29949
CCC(C)CCCC(C)CCCC(C)C,0,1,0,88.61387
CCC(C)CCCC(C)CCCC(C)C,7,30,29,94.26418
CCC(C)CCCC(C)CCCC(C)C,2,20,19,94.76774
CCC(C)CO,2,4,3,84.041725
CCC(C)CO,1,2,1,86.1099
CCC(C)CO,2,3,2,88.00608
CCC(C)CO,0,1,0,89.08938
CCC(C)CO,4,15,14,93.931206
CCC(C)CO,4,16,15,93.931206
CCC(C)O,1,2,1,84.68768
CCC(C)O,2,3,2,86.64095
CCC(C)O,0,1,0,90.29948
CCC(C)O,2,10,9,92.51002
CCC(C)OC,1,2,1,84.04426
CCC(C)OC,4,5,4,84.19069
CCC(C)OC,2,4,3,85.52601
CCC(C)OC,2,3,2,85.56334
CCC(C)OC,0,1,0,90.082436
CCC(C)OC,2,11,10,93.26714
CCC(C)OC(C)CC,1,2,1,84.195
CCC(C)OC(C)CC,5,7,6,84.19501
CCC(C)OC(C)CC,2,3,2,85.53864
CCC(C)OC(C)CC,5,6,5,85.53864
CCC(C)OC(C)CC,2,4,3,86.03528
CCC(C)OC(C)CC,4,5,4,86.03528
CCC(C)OC(C)CC,0,1,0,90.30949
CCC(C)OC(C)CC,7,8,7,90.30949
CCC(C)OC(C)CC,5,18,17,93.08328
CCC(C)OC(C)CC,2,14,13,93.08328
CCC(CC(C)C)C(CC)CC(C)C,2,7,6,80.443954
CCC(CC(C)C)C(CC)CC(C)C,1,2,1,81.86931
CCC(CC(C)C)C(CC)CC(C)C,7,8,7,81.86931
CCC(CC(C)C)C(CC)CC(C)C,2,3,2,83.04116
CCC(CC(C)C)C(CC)CC(C)C,7,10,9,83.04116
CCC(CC(C)C)C(CC)CC(C)C,3,4,3,84.253426
CCC(CC(C)C)C(CC)CC(C)C,10,11,10,84.253426
CCC(CC(C)C)C(CC)CC(C)C,4,5,4,86.95324
CCC(CC(C)C)C(CC)CC(C)C,4,6,5,86.95324
CCC(CC(C)C)C(CC)CC(C)C,11,12,11,86.95324
CCC(CC(C)C)C(CC)CC(C)C,11,13,12,86.95324
CCC(CC(C)C)C(CC)CC(C)C,8,9,8,87.25161
CCC(CC(C)C)C(CC)CC(C)C,0,1,0,87.25162
CCC(CC)(CC)CC,1,2,1,82.52833
CCC(CC)(CC)CC,2,3,2,82.52833
CCC(CC)(CC)CC,2,5,4,82.52833
CCC(CC)(CC)CC,2,7,6,82.52833
CCC(CC)(CC)CC,0,1,0,87.23975
CCC(CC)(CC)CC,3,4,3,87.23975
CCC(CC)(CC)CC,5,6,5,87.23975
CCC(CC)(CC)CC,7,8,7,87.23975
CCC(CC)C(C)C,2,5,4,81.42821
CCC(CC)C(C)C,1,2,1,83.6058
CCC(CC)C(C)C,2,3,2,83.6058
CCC(CC)C(C)C,5,6,5,84.543846
CCC(CC)C(C)C,5,7,6,84.543846
CCC(CC)C(C)C,0,1,0,87.10461
CCC(CC)C(C)C,3,4,3,87.10461
CCC(CC)C1OC(C)C(C)O1,7,9,8,81.7947
CCC(CC)C1OC(C)C(C)O1,2,5,4,83.839615
CCC(CC)C1OC(C)C(C)O1,6,7,6,84.10406
CCC(CC)C1OC(C)C(C)O1,9,11,10,84.10406
CCC(CC)C1OC(C)C(C)O1,11,5,11,85.01596
CCC(CC)C1OC(C)C(C)O1,5,6,5,85.01596
CCC(CC)C1OC(C)C(C)O1,7,8,7,86.980156
CCC(CC)C1OC(C)C(C)O1,9,10,9,86.980156
CCC(CC)C1OC(C)C(C)O1,1,2,1,87.11429
CCC(CC)C1OC(C)C(C)O1,2,3,2,87.11429
CCC(CC)C1OC(C)C(C)O1,0,1,0,88.563515
CCC(CC)C1OC(C)C(C)O1,3,4,3,88.563515
CCC(CC)C1OC(C)C(C)O1,5,23,23,91.42397
CCC(CC)CC,1,2,1,84.52871
CCC(CC)CC,2,3,2,84.52871
CCC(CC)CC,2,5,4,84.52871
CCC(CC)CC,0,1,0,87.80012
CCC(CC)CC,3,4,3,87.80012
CCC(CC)CC,5,6,5,87.80012
CCC(CC)COCC(CC)CC,7,8,7,84.38865
CCC(CC)COCC(CC)CC,2,5,4,84.38866
CCC(CC)COCC(CC)CC,1,2,1,86.72751
CCC(CC)COCC(CC)CC,2,3,2,86.72751
CCC(CC)COCC(CC)CC,8,11,10,86.727516
CCC(CC)COCC(CC)CC,8,9,8,86.727516
CCC(CC)COCC(CC)CC,6,7,6,87.046326
CCC(CC)COCC(CC)CC,5,6,5,87.04633
CCC(CC)COCC(CC)CC,11,12,11,89.14834
CCC(CC)COCC(CC)CC,0,1,0,89.14834
CCC(CC)COCC(CC)CC,3,4,3,89.14834
CCC(CC)COCC(CC)CC,9,10,9,89.14834
CCC(CC)COCC(CC)CC,5,25,24,93.66407
CCC(CC)COCC(CC)CC,7,27,26,93.66407
CCC(CC)COCC(CC)CC,7,26,25,93.66407
CCC(CC)COCC(CC)CC,5,24,23,93.66407
CCC(O)OCCCOC,8,9,8,85.647675
CCC(O)OCCCOC,7,8,7,85.65098
CCC(O)OCCCOC,4,5,4,85.9266
CCC(O)OCCCOC,5,6,5,86.707794
CCC(O)OCCCOC,6,7,6,86.71743
CCC(O)OCCCOC,1,2,1,88.79677
CCC(O)OCCCOC,0,1,0,91.29267
CCC(O)OCCCOC,2,4,3,91.767235
CCC(O)OCCCOC,7,22,21,93.382484
CCC(O)OCCCOC,7,21,20,93.382484
CCC(O)OCCCOC,5,18,17,93.44567
CCC(O)OCCCOC,5,17,16,93.44567
CCC(O)OCCCOC,9,23,22,95.292046
CCC(O)OCCCOC,9,25,24,95.292046
CCC(O)OCCCOC,9,24,23,95.292046
CCC(O)OCCCOC,2,15,14,95.32786
CCC/C=C\CCC,1,2,1,73.91416
CCC/C=C\CCC,5,6,5,73.91416
CCC1=CC(=C(C=C1)O)OC,9,10,9,59.514034
CCC1=CC(=CC(=C1)CC)CC,0,1,0,78.821144
CCC1=CC(=CC(=C1)CC)CC,10,11,10,78.821144
CCC1=CC(=CC(=C1)CC)CC,8,9,8,78.821144
CCC1=CC(=CC(=C1)CC)CC,1,16,16,87.01654
CCC1=CC(=CC(=C1)CC)CC,1,15,15,87.01654
CCC1=CC(=CC(=C1)CC)CC,8,21,21,87.01654
CCC1=CC(=CC(=C1)CC)CC,10,26,26,87.01654
CCC1=CC(=CC(=C1)CC)CC,10,25,25,87.01654
CCC1=CC(=CC(=C1)CC)CC,8,20,20,87.01654
CCC1=CC(=CC=C1)CC,0,1,0,78.758644
CCC1=CC(=CC=C1)CC,8,9,8,78.758644
CCC1=CC(=CC=C1)CC,8,20,20,86.95837
CCC1=CC(=CC=C1)CC,8,19,19,86.95837
CCC1=CC(=CC=C1)CC,1,14,14,86.95837
CCC1=CC(=CC=C1)CC,1,13,13,86.95837
CCC1=CC=CO1,0,1,0,75.620995
CCC1=CC=CO1,1,10,10,84.120926
CCC1=CC=CO1,1,11,11,84.120926
CCC1C2CC3CC(C2)CC1C3,1,2,1,86.91261
CCC1C2CC3CC(C2)CC1C3,10,2,11,87.32903
CCC1C2CC3CC(C2)CC1C3,2,3,2,87.32905
CCC1C2CC3CC(C2)CC1C3,0,1,0,87.39138
CCC1C2CC3CC(C2)CC1C3,4,5,4,87.82958
CCC1C2CC3CC(C2)CC1C3,7,9,8,87.82958
CCC1C2CC3CC(C2)CC1C3,7,8,7,87.82958
CCC1C2CC3CC(C2)CC1C3,11,5,13,87.82958
CCC1C2CC3CC(C2)CC1C3,5,6,5,88.88631
CCC1C2CC3CC(C2)CC1C3,6,7,6,88.88631
CCC1C2CC3CC(C2)CC1C3,8,3,12,89.22681
CCC1C2CC3CC(C2)CC1C3,3,4,3,89.22681
CCC1C2CC3CC(C2)CC1C3,9,10,9,89.226814
CCC1C2CC3CC(C2)CC1C3,10,11,10,89.226814
CCC1C2CC3CC(C2)CC1C3,1,15,17,95.42633
CCC1C2CC3CC(C2)CC1C3,1,16,18,95.42633
CCC1C2CC3CC(C2)CC1C3,2,17,19,96.06865
CCC1CCCCC1,1,2,1,83.663536
CCC1CCCCC1,2,3,2,84.82224
CCC1CCCCC1,7,2,7,84.82224
CCC1CCCCC1,4,5,4,87.34968
CCC1CCCCC1,5,6,5,87.34968
CCC1CCCCC1,0,1,0,88.91532
CCC1CCCCC1,3,4,3,89.37847
CCC1CCCCC1,6,7,6,89.37847
CCC1CCCCC1,2,13,13,91.89601
CCC1CCCO1,6,2,6,84.01277
CCC1CCCO1,1,2,1,84.39486
CCC1CCCO1,5,6,5,85.0833
CCC1CCCO1,4,5,4,85.79951
CCC1CCCO1,2,3,2,85.8408
CCC1CCCO1,0,1,0,90.31699
CCC1CCCO1,3,4,3,90.35125
CCC1CCCO1,2,12,12,92.0308
CCC1CCCO1,5,17,17,92.476974
CCC1CCCO1,5,18,18,92.476974
CCC1OCC(O1)C,4,5,4,84.60286
CCC1OCC(O1)C,5,6,5,84.80349
CCC1OCC(O1)C,2,3,2,85.123276
CCC1OCC(O1)C,6,2,7,85.517
CCC1OCC(O1)C,1,2,1,86.340324
CCC1OCC(O1)C,3,4,3,87.44075
CCC1OCC(O1)C,5,7,6,88.022575
CCC1OCC(O1)C,0,1,0,91.759605
CCC1OCC(O1)C,2,13,13,92.25129
CCC1OCC(O1)C,5,16,16,93.297966
CCC1OCC(O1)C,4,15,15,94.096275
CCC1OCC(O1)C,4,14,14,94.096275
CCC=CCC(=O)OC,0,1,0,75.44837
CCC=CCC(=O)OC,4,5,4,79.37182
CCC=CCC(=O)OC,4,17,16,79.71702
CCC=CCC(=O)OC,4,16,15,79.71702
CCC=CCC(=O)OC,1,13,12,83.437004
CCC=CCC(=O)OC,1,12,11,83.437004
CCC=CCC=CCC=CCCCCCCCC(=O)O,10,11,10,74.04171
CCC=CCC=CCC=CCCCCCCCC(=O)O,4,27,26,74.12814
CCC=CCC=CCC=CCCCCCCCC(=O)O,4,28,27,74.12814
CCC=CCC=CCC=CCCCCCCCC(=O)O,7,32,31,74.151634
CCC=CCC=CCC=CCCCCCCCC(=O)O,7,31,30,74.151634
CCC=CCC=CCC=CCCCCCCCC(=O)O,0,1,0,75.39468
CCC=CCC=CCC=CCCCCCCCC(=O)O,1,24,23,83.423935
CCC=CCC=CCC=CCCCCCCCC(=O)O,1,23,22,83.423935
CCC=CCC=CCC=CCCCCCCCC(=O)O,10,35,34,83.80285
CCC=CCC=CCC=CCCCCCCCC(=O)O,10,36,35,83.80285
CCC=CCC=CCC=CCCCCCCCC(=O)OC,10,11,10,74.04171
CCC=CCC=CCC=CCCCCCCCC(=O)OC,4,29,28,74.12814
CCC=CCC=CCC=CCCCCCCCC(=O)OC,4,28,27,74.12814
CCC=CCC=CCC=CCCCCCCCC(=O)OC,7,33,32,74.151634
CCC=CCC=CCC=CCCCCCCCC(=O)OC,7,32,31,74.151634
CCC=CCC=CCC=CCCCCCCCC(=O)OC,0,1,0,75.39468
CCC=CCC=CCC=CCCCCCCCC(=O)OC,1,25,24,83.423935
CCC=CCC=CCC=CCCCCCCCC(=O)OC,1,24,23,83.423935
CCC=CCC=CCC=CCCCCCCCC(=O)OC,10,36,35,83.80285
CCC=CCC=CCC=CCCCCCCCC(=O)OC,10,37,36,83.80285
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,10,11,10,74.04171
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,4,29,28,74.12814
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,4,30,29,74.12814
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,7,33,32,74.151634
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,7,34,33,74.151634
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,0,1,0,75.39468
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,1,26,25,83.423935
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,1,25,24,83.423935
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,10,37,36,83.80285
CCC=CCC=CCC=CCCCCCCCC(=O)OCC,10,38,37,83.80285
CCC=CCC=CCC=CCCCCCCCCO,10,11,10,74.04171
CCC=CCC=CCC=CCCCCCCCCO,4,27,26,74.12814
CCC=CCC=CCC=CCCCCCCCCO,4,26,25,74.12814
CCC=CCC=CCC=CCCCCCCCCO,7,31,30,74.151634
CCC=CCC=CCC=CCCCCCCCCO,7,30,29,74.151634
CCC=CCC=CCC=CCCCCCCCCO,0,1,0,75.39468
CCC=CCC=CCC=CCCCCCCCCO,1,23,22,83.423935
CCC=CCC=CCC=CCCCCCCCCO,1,22,21,83.423935
CCC=CCC=CCC=CCCCCCCCCO,10,35,34,83.80285
CCC=CCC=CCC=CCCCCCCCCO,10,34,33,83.80285
CCCC,1,2,1,87.21352
CCCC,0,1,0,89.25947
CCCC,2,3,2,89.25947
CCCC,1,7,6,97.12534
CCCC,1,8,7,97.12534
CCCC,2,9,8,97.12534
CCCC,2,10,9,97.12534
CCCC(=O)CCC,1,2,1,82.87693
CCCC(=O)CCC,5,6,5,82.87693
CCCC(=O)CCC,2,3,2,83.87521
CCCC(=O)CCC,3,5,4,83.87521
CCCC(=O)CCC,3,4,3,85.35857
CCCC(=O)CCC,0,1,0,89.44938
CCCC(=O)CCC,6,7,6,89.44938
CCCC(=O)CCC,5,16,15,90.04691
CCCC(=O)CCC,5,15,14,90.04691
CCCC(=O)CCC,2,14,13,90.04691
CCCC(=O)CCC,2,13,12,90.04691
CCCC(=O)OC,1,2,1,85.18331
CCCC(=O)OC,0,1,0,89.68436
CCCC(=O)OC,5,6,5,92.527466
CCCC(=O)OC,2,12,11,92.53367
CCCC(=O)OC,2,13,12,92.53367
CCCC(=O)OC,3,4,3,93.088524
CCCC(=O)OC,2,3,2,94.11788
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,18,19,18,85.139046
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,11,12,11,85.139046
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,1,2,1,85.158195
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,6,14,13,88.79652
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,6,7,6,88.79652
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,0,1,0,89.613335
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,12,13,12,89.64471
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,19,20,19,89.64471
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,18,40,39,92.49603
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,18,41,40,92.49603
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,11,31,30,92.49603
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,11,32,31,92.49603
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,2,26,25,92.50513
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,2,27,26,92.50513
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,3,4,3,93.32207
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,16,17,16,93.413826
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,9,10,9,93.413826
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,7,8,7,94.06622
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,14,15,14,94.06622
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,5,6,5,94.06655
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,2,3,2,94.1177
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,16,18,17,94.271095
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,9,11,10,94.271095
CCCC(C)(C)C,2,3,2,84.0575
CCCC(C)(C)C,3,4,3,85.837906
CCCC(C)(C)C,3,5,4,85.837906
CCCC(C)(C)C,3,6,5,85.837906
CCCC(C)(C)C,1,2,1,87.17391
CCCC(C)(C)C,0,1,0,88.0445
CCCC(C)(CCC)C1CCCC2CCCCC12,3,8,7,78.41045
CCCC(C)(CCC)C1CCCC2CCCCC12,17,8,17,79.47532
CCCC(C)(CCC)C1CCCC2CCCCC12,2,3,2,79.67718
CCCC(C)(CCC)C1CCCC2CCCCC12,3,5,4,79.67718
CCCC(C)(CCC)C1CCCC2CCCCC12,3,4,3,81.231674
CCCC(C)(CCC)C1CCCC2CCCCC12,17,12,18,81.87562
CCCC(C)(CCC)C1CCCC2CCCCC12,8,9,8,82.344536
CCCC(C)(CCC)C1CCCC2CCCCC12,16,17,16,83.57407
CCCC(C)(CCC)C1CCCC2CCCCC12,1,2,1,85.33737
CCCC(C)(CCC)C1CCCC2CCCCC12,5,6,5,85.33737
CCCC(C)(CCC)C1CCCC2CCCCC12,14,15,14,87.12498
CCCC(C)(CCC)C1CCCC2CCCCC12,11,12,11,87.608116
CCCC(C)(CCC)C1CCCC2CCCCC12,12,13,12,87.609505
CCCC(C)(CCC)C1CCCC2CCCCC12,9,10,9,87.655846
CCCC(C)(CCC)C1CCCC2CCCCC12,13,14,13,88.04052
CCCC(C)(CCC)C1CCCC2CCCCC12,0,1,0,88.12563
CCCC(C)(CCC)C1CCCC2CCCCC12,6,7,6,88.12563
CCCC(C)(CCC)C1CCCC2CCCCC12,15,16,15,88.22099
CCCC(C)(CCC)c1ccc2ccccc2c1,2,3,2,73.97317
CCCC(C)(CCC)c1ccc2ccccc2c1,3,5,4,73.97317
CCCC(C)(CCC)c1ccc2ccccc2c1,3,4,3,76.19427
CCCC(C)C,2,3,2,85.73536
CCCC(C)C,3,4,3,87.31736
CCCC(C)C,3,5,4,87.31736
CCCC(C)C,1,2,1,87.354744
CCCC(C)C,0,1,0,88.35462
CCCC(C)C,3,13,12,94.90001
CCCC(C)C(=O)C,2,3,2,77.708206
CCCC(C)C(=O)C,3,4,3,79.16065
CCCC(C)C(=O)C,3,5,4,81.10363
CCCC(C)C(=O)C,5,7,6,84.25666
CCCC(C)C(=O)C,5,6,5,84.70009
CCCC(C)C(=O)C,3,15,14,85.79429
CCCC(C)C(=O)C,1,2,1,87.69549
CCCC(C)C(=O)CC,2,3,2,77.79558
CCCC(C)C(=O)CC,3,4,3,79.31863
CCCC(C)C(=O)CC,3,5,4,81.79177
CCCC(C)C(=O)CC,5,7,6,82.87014
CCCC(C)C(=O)CC,7,8,7,84.16503
CCCC(C)C(=O)CC,5,6,5,85.2561
CCCC(C)C(=O)CC,3,16,15,85.92261
CCCC(C)C(=O)CC,1,2,1,87.70738
CCCC(C)C(C)O,3,5,4,81.87554
CCCC(C)C(C)O,2,3,2,85.74465
CCCC(C)C(C)O,5,6,5,85.89427
CCCC(C)C(C)O,1,2,1,86.83657
CCCC(C)C(C)O,3,4,3,87.25988
CCCC(C)C(C)O,0,1,0,88.36137
CCCC(C)C(CC)O,3,5,4,82.044304
CCCC(C)C(CC)O,5,6,5,83.96201
CCCC(C)C(CC)O,2,3,2,85.30869
CCCC(C)C(CC)O,1,2,1,86.38888
CCCC(C)C(CC)O,3,4,3,86.83492
CCCC(C)C(CC)O,0,1,0,88.37174
CCCC(C)C(CC)O,6,7,6,88.84135
CCCC(C)C=C(C)C,2,3,2,72.434525
CCCC(C)C=C(C)C,3,4,3,73.14475
CCCC(C)CC,3,5,4,84.891914
CCCC(C)CC,2,3,2,85.25836
CCCC(C)CC,3,4,3,86.65003
CCCC(C)CC,1,2,1,86.93141
CCCC(C)CC,0,1,0,88.18522
CCCC(C)CC,5,6,5,88.58723
CCCC(C)CC,3,14,13,94.787476
CCCC(C)CCCC(C)CCCC(C)C,8,10,9,84.82119
CCCC(C)CCCC(C)CCCC(C)C,7,8,7,84.822914
CCCC(C)CCCC(C)CCCC(C)C,3,5,4,84.85312
CCCC(C)CCCC(C)CCCC(C)C,2,3,2,85.04
CCCC(C)CCCC(C)CCCC(C)C,12,13,12,85.48173
CCCC(C)CCCC(C)CCCC(C)C,5,6,5,86.07818
CCCC(C)CCCC(C)CCCC(C)C,6,7,6,86.10479
CCCC(C)CCCC(C)CCCC(C)C,8,9,8,86.35822
CCCC(C)CCCC(C)CCCC(C)C,3,4,3,86.36909
CCCC(C)CCCC(C)CCCC(C)C,10,11,10,86.372314
CCCC(C)CCCC(C)CCCC(C)C,11,12,11,86.51539
