molecule,atom_index_1,atom_index_2,bond_index,pred_bde
CCCCCCCCCCCCCCC,12,13,12,87.4631
CCCCCCCCCCCCCCC,10,11,10,87.624794
CCCCCCCCCCCCCCC,3,4,3,87.624794
CCCCCCCCCCCCCCC,5,6,5,87.63109
CCCCCCCCCCCCCCC,6,7,6,87.63109
CCCCCCCCCCCCCCC,7,8,7,87.63109
CCCCCCCCCCCCCCC,8,9,8,87.63109
CCCCCCCCCCCCCCC1=CC=CC=C1,12,13,12,77.51106
CCCCCCCCCCCCCCC1=CC=CC=C1,1,2,1,87.4631
CCCCCCCCCCCCCCC1=CC=CC=C1,9,10,9,87.52865
CCCCCCCCCCCCCCC1CCCCC1,13,14,13,86.12007
CCCCCCCCCCCCCCC1CCCCC1,14,15,14,86.34862
CCCCCCCCCCCCCCC1CCCCC1,19,14,19,86.34862
CCCCCCCCCCCCCCC1CCCCC1,11,12,11,86.98534
CCCCCCCCCCCCCCC=C,12,13,12,74.30962
CCCCCCCCCCCCCCC=C,13,43,42,83.947174
CCCCCCCCCCCCCCC=C,13,44,43,83.947174
CCCCCCCCCCCCCCC=C,1,2,1,87.4631
CCCCCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCCCC,13,14,13,87.4631
CCCCCCCCCCCCCCCC,3,4,3,87.624794
CCCCCCCCCCCCCCCC,11,12,11,87.624794
CCCCCCCCCCCCCCCC,5,6,5,87.63109
CCCCCCCCCCCCCCCC,6,7,6,87.63109
CCCCCCCCCCCCCCCC,7,8,7,87.63109
CCCCCCCCCCCCCCCC,8,9,8,87.63109
CCCCCCCCCCCCCCCC,9,10,9,87.63109
CCCCCCCCCCCCCCCC(=O)OC,13,14,13,85.14982
CCCCCCCCCCCCCCCC(=O)OC,10,11,10,87.37799
CCCCCCCCCCCCCCCC(=O)OC,1,2,1,87.4631
CCCCCCCCCCCCCCCC(=O)OC(C)C,13,14,13,85.18084
CCCCCCCCCCCCCCCC(=O)OC(C)C,10,11,10,87.37799
CCCCCCCCCCCCCCCC(=O)OC(C)C,1,2,1,87.4631
CCCCCCCCCCCCCCCC(=O)OC(C)CC,13,14,13,85.17989
CCCCCCCCCCCCCCCC(=O)OC(C)CC,10,11,10,87.37799
CCCCCCCCCCCCCCCC(=O)OC(C)CC,1,2,1,87.4631
CCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCC(=O)OC,32,33,31,85.14982
CCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCC(=O)OC,13,14,13,85.14982
CCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCC(=O)OC,10,11,10,87.37799
CCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCC(=O)OC,29,30,28,87.37799
CCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCC(=O)OC,1,2,1,87.4631
CCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCC(=O)OC,20,21,19,87.4631
CCCCCCCCCCCCCCCC(=O)OCC,13,14,13,85.12468
CCCCCCCCCCCCCCCC(=O)OCC,10,11,10,87.37799
CCCCCCCCCCCCCCCC(=O)OCC,1,2,1,87.4631
CCCCCCCCCCCCCCCC(=O)OCC(C)C,13,14,13,85.12304
CCCCCCCCCCCCCCCC(=O)OCC(C)C,18,19,18,86.95723
CCCCCCCCCCCCCCCC(=O)OCC(C)C,10,11,10,87.37799
CCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,13,14,13,85.12304
CCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,19,20,19,86.293816
CCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,19,22,21,86.5176
CCCCCCCCCCCCCCCC(=O)OCCC,13,14,13,85.12368
CCCCCCCCCCCCCCCC(=O)OCCC,10,11,10,87.37799
CCCCCCCCCCCCCCCC(=O)OCCC,1,2,1,87.4631
CCCCCCCCCCCCCCCC(=O)OCCCC,13,14,13,85.12368
CCCCCCCCCCCCCCCC(=O)OCCCC,10,11,10,87.37799
CCCCCCCCCCCCCCCC(=O)OCCCC,1,2,1,87.4631
CCCCCCCCCCCCCCCC(=O)OCCCCCC,13,14,13,85.12368
CCCCCCCCCCCCCCCC(=O)OCCCCCC,10,11,10,87.37799
CCCCCCCCCCCCCCCC(=O)OCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCCCC(=O)OCCCCCCCCCC,13,14,13,85.12368
CCCCCCCCCCCCCCCC(=O)OCCCCCCCCCC,10,11,10,87.37799
CCCCCCCCCCCCCCCC(=O)OCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCCCC(=O)OCCCCCCCCCC,25,26,25,87.4631
CCCCCCCCCCCCCCCC(C)(C)c1ccccc1,14,15,14,73.51884
CCCCCCCCCCCCCCCC(C)(C)c1ccccc1,15,17,16,75.51951
CCCCCCCCCCCCCCCC(C)(C)c1ccccc1,15,16,15,75.51951
CCCCCCCCCCCCCCCC(C)(C)c1ccccc1,12,13,12,86.70681
CCCCCCCCCCCCCCCC(C)C,14,15,14,85.5626
CCCCCCCCCCCCCCCC(C)C,12,13,12,86.92201
CCCCCCCCCCCCCCCC(C)C,15,17,16,87.31632
CCCCCCCCCCCCCCCC(C)C,15,16,15,87.31632
CCCCCCCCCCCCCCCC(CCCC)C1CCCCC1,15,20,19,82.575386
CCCCCCCCCCCCCCCC(CCCC)C1CCCCC1,15,16,15,83.508095
CCCCCCCCCCCCCCCC(CCCC)C1CCCCC1,14,15,14,83.508156
CCCCCCCCCCCCCCCC(CCCC)c1ccccc1,14,15,14,76.329
CCCCCCCCCCCCCCCC(CCCC)c1ccccc1,15,16,15,76.379616
CCCCCCCCCCCCCCCC(CCCC)c1ccccc1,17,18,17,87.266106
CCCCCCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCCCCC,14,15,14,87.4631
CCCCCCCCCCCCCCCCC,3,4,3,87.624794
CCCCCCCCCCCCCCCCC,12,13,12,87.624794
CCCCCCCCCCCCCCCCC,8,9,8,87.63109
CCCCCCCCCCCCCCCCC,5,6,5,87.63109
CCCCCCCCCCCCCCCCC,6,7,6,87.63109
CCCCCCCCCCCCCCCCC,7,8,7,87.63109
CCCCCCCCCCCCCCCCC,9,10,9,87.63109
CCCCCCCCCCCCCCCCC,10,11,10,87.63109
CCCCCCCCCCCCCCCCC(C)C,15,16,15,85.5626
CCCCCCCCCCCCCCCCC(C)C,13,14,13,86.92201
CCCCCCCCCCCCCCCCC(C)C,16,17,16,87.31632
CCCCCCCCCCCCCCCCC(C)C,16,18,17,87.31632
CCCCCCCCCCCCCCCCC1CC(C)C(C)CC1C,23,16,24,83.94059
CCCCCCCCCCCCCCCCC1CC(C)C(C)CC1C,18,20,19,83.99801
CCCCCCCCCCCCCCCCC1CC(C)C(C)CC1C,15,16,15,86.0075
CCCCCCCCCCCCCCCCC=C,14,15,14,74.30962
CCCCCCCCCCCCCCCCC=C,15,49,48,83.947174
CCCCCCCCCCCCCCCCC=C,15,50,49,83.947174
CCCCCCCCCCCCCCCCC=C,1,2,1,87.4631
CCCCCCCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCCCCCC,15,16,15,87.4631
CCCCCCCCCCCCCCCCCC,3,4,3,87.624794
CCCCCCCCCCCCCCCCCC,13,14,13,87.624794
CCCCCCCCCCCCCCCCCC,8,9,8,87.63109
CCCCCCCCCCCCCCCCCC,5,6,5,87.63109
CCCCCCCCCCCCCCCCCC,6,7,6,87.63109
CCCCCCCCCCCCCCCCCC,7,8,7,87.63109
CCCCCCCCCCCCCCCCCC,9,10,9,87.63109
CCCCCCCCCCCCCCCCCC,10,11,10,87.63109
CCCCCCCCCCCCCCCCCC,11,12,11,87.63109
CCCCCCCCCCCCCCCCCC(=O)O,15,16,15,85.32722
CCCCCCCCCCCCCCCCCC(=O)O,12,13,12,87.37799
CCCCCCCCCCCCCCCCCC(=O)O,1,2,1,87.4631
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCCCC(=O)O,35,36,34,85.32722
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCCCC(=O)O,15,16,15,85.32722
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCCCC(=O)O,32,33,31,87.37799
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCCCC(=O)O,12,13,12,87.37799
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCCCC(=O)O,1,2,1,87.4631
CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCCCC(=O)O,21,22,20,87.4631
CCCCCCCCCCCCCCCCCC(=O)OC,15,16,15,85.14982
CCCCCCCCCCCCCCCCCC(=O)OC,12,13,12,87.37799
CCCCCCCCCCCCCCCCCC(=O)OC,1,2,1,87.4631
CCCCCCCCCCCCCCCCCC(=O)OC(C)C,15,16,15,85.18084
CCCCCCCCCCCCCCCCCC(=O)OC(C)C,12,13,12,87.37799
CCCCCCCCCCCCCCCCCC(=O)OC(C)C,1,2,1,87.4631
CCCCCCCCCCCCCCCCCC(=O)OC(C)CC,15,16,15,85.17989
CCCCCCCCCCCCCCCCCC(=O)OC(C)CC,12,13,12,87.37799
CCCCCCCCCCCCCCCCCC(=O)OC(C)CC,1,2,1,87.4631
CCCCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCCCC(=O)OC,36,37,35,85.14982
CCCCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCCCC(=O)OC,15,16,15,85.14982
CCCCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCCCC(=O)OC,12,13,12,87.37799
CCCCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCCCC(=O)OC,33,34,32,87.37799
CCCCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCCCC(=O)OC,1,2,1,87.4631
CCCCCCCCCCCCCCCCCC(=O)OC.CCCCCCCCCCCCCCCCCC(=O)OC,22,23,21,87.4631
CCCCCCCCCCCCCCCCCC(=O)OCC,15,16,15,85.12468
CCCCCCCCCCCCCCCCCC(=O)OCC,12,13,12,87.37799
CCCCCCCCCCCCCCCCCC(=O)OCC,1,2,1,87.4631
CCCCCCCCCCCCCCCCCC(=O)OCC(C)C,15,16,15,85.12304
CCCCCCCCCCCCCCCCCC(=O)OCC(C)C,20,21,20,86.95723
CCCCCCCCCCCCCCCCCC(=O)OCC(C)C,12,13,12,87.37799
CCCCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,15,16,15,85.12304
CCCCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,21,22,21,86.293816
CCCCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,21,24,23,86.5176
CCCCCCCCCCCCCCCCCC(=O)OCCC,15,16,15,85.12368
CCCCCCCCCCCCCCCCCC(=O)OCCC,12,13,12,87.37799
CCCCCCCCCCCCCCCCCC(=O)OCCC,1,2,1,87.4631
CCCCCCCCCCCCCCCCCC(=O)OCCCC,15,16,15,85.12368
CCCCCCCCCCCCCCCCCC(=O)OCCCC,12,13,12,87.37799
CCCCCCCCCCCCCCCCCC(=O)OCCCC,1,2,1,87.4631
CCCCCCCCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCCCCCCC,16,17,16,87.4631
CCCCCCCCCCCCCCCCCCC,3,4,3,87.624794
CCCCCCCCCCCCCCCCCCC,14,15,14,87.624794
CCCCCCCCCCCCCCCCCCC,9,10,9,87.63109
CCCCCCCCCCCCCCCCCCC,5,6,5,87.63109
CCCCCCCCCCCCCCCCCCC,6,7,6,87.63109
CCCCCCCCCCCCCCCCCCC,7,8,7,87.63109
CCCCCCCCCCCCCCCCCCC,8,9,8,87.63109
CCCCCCCCCCCCCCCCCCC,10,11,10,87.63109
CCCCCCCCCCCCCCCCCCC,11,12,11,87.63109
CCCCCCCCCCCCCCCCCCC,12,13,12,87.63109
CCCCCCCCCCCCCCCCCCCC,17,18,17,87.4631
CCCCCCCCCCCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCCCCCCCC,15,16,15,87.624794
CCCCCCCCCCCCCCCCCCCC,3,4,3,87.624794
CCCCCCCCCCCCCCCCCCCC,13,14,13,87.63109
CCCCCCCCCCCCCCCCCCCC,12,13,12,87.63109
CCCCCCCCCCCCCCCCCCCC,11,12,11,87.63109
CCCCCCCCCCCCCCCCCCCC,10,11,10,87.63109
CCCCCCCCCCCCCCCCCCCC,9,10,9,87.63109
CCCCCCCCCCCCCCCCCCCC,8,9,8,87.63109
CCCCCCCCCCCCCCCCCCCC,7,8,7,87.63109
CCCCCCCCCCCCCCCCCCCC,6,7,6,87.63109
CCCCCCCCCCCCCCCCCCCC,5,6,5,87.63109
CCCCCCCCCCCCCCCCCCCC(=O)OC,17,18,17,85.14982
CCCCCCCCCCCCCCCCCCCC(=O)OC,14,15,14,87.37799
CCCCCCCCCCCCCCCCCCCC(=O)OC,1,2,1,87.4631
CCCCCCCCCCCCCCCCCCO,16,17,16,85.51864
CCCCCCCCCCCCCCCCCCO,14,15,14,86.56461
CCCCCCCCCCCCCCCCCCO,1,2,1,87.4631
CCCCCCCCCCCCCCCCCCOC(=O)C,1,2,1,87.4631
CCCCCCCCCCCCCCCCCCOC(=O)C,3,4,3,87.624794
CCCCCCCCCCCCCCCCCCOC(=O)C,9,10,9,87.63109
CCCCCCCCCCCCCCCCCCOC(=O)C,5,6,5,87.63109
CCCCCCCCCCCCCCCCCCOC(=O)C,6,7,6,87.63109
CCCCCCCCCCCCCCCCCCOC(=O)C,7,8,7,87.63109
CCCCCCCCCCCCCCCCCCOC(=O)C,8,9,8,87.63109
CCCCCCCCCCCCCCCCCCOC(=O)C,10,11,10,87.63109
CCCCCCCCCCCCCCCCCCOC(=O)C,11,12,11,87.63109
CCCCCCCCCCCCCCCCCCOC(=O)C,12,13,12,87.63109
CCCCCCCCCCCCCCCCO,14,15,14,85.51864
CCCCCCCCCCCCCCCCO,12,13,12,86.56461
CCCCCCCCCCCCCCCCO,1,2,1,87.4631
CCCCCCCCCCCCCCCCOC(=O)C,1,2,1,87.4631
CCCCCCCCCCCCCCCCOC(=O)C,3,4,3,87.624794
CCCCCCCCCCCCCCCCOC(=O)C,5,6,5,87.63109
CCCCCCCCCCCCCCCCOC(=O)C,6,7,6,87.63109
CCCCCCCCCCCCCCCCOC(=O)C,7,8,7,87.63109
CCCCCCCCCCCCCCCCOC(=O)C,8,9,8,87.63109
CCCCCCCCCCCCCCCCOC(=O)C,9,10,9,87.63109
CCCCCCCCCCCCCCCCOC(=O)C,10,11,10,87.63109
CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCC,19,20,19,85.12368
CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCC,22,23,22,87.37799
CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCC,27,28,27,87.4631
CCCCCCCCCCCCCCCCc1cc(C)c(C)cc1C,14,15,14,76.73679
CCCCCCCCCCCCCCCCc1cc(C)c(C)cc1C,15,56,56,87.34918
CCCCCCCCCCCCCCCCc1cc(C)c(C)cc1C,15,57,57,87.34918
CCCCCCCCCCCCCCCCc1cc(C)c(C)cc1C,1,2,1,87.4631
CCCCCCCCCCCCCCO,12,13,12,85.51864
CCCCCCCCCCCCCCO,10,11,10,86.56461
CCCCCCCCCCCCCCO,1,2,1,87.4631
CCCCCCCCCCCCCCOC(=O)C,1,2,1,87.4631
CCCCCCCCCCCCCCOC(=O)C,3,4,3,87.624794
CCCCCCCCCCCCCCOC(=O)C,5,6,5,87.63109
CCCCCCCCCCCCCCOC(=O)C,6,7,6,87.63109
CCCCCCCCCCCCCCOC(=O)C,7,8,7,87.63109
CCCCCCCCCCCCCCOC(=O)C,8,9,8,87.63109
CCCCCCCCCCCCO,10,11,10,85.51864
CCCCCCCCCCCCO,8,9,8,86.56461
CCCCCCCCCCCCO,1,2,1,87.4631
CCCCCCCCCCCCOC(=O)C,1,2,1,87.4631
CCCCCCCCCCCCOC(=O)C,3,4,3,87.624794
CCCCCCCCCCCCOC(=O)C,5,6,5,87.63109
CCCCCCCCCCCCOC(=O)C,6,7,6,87.63109
CCCCCCCCCCCCOC(=O)CCCC,15,16,15,85.28714
CCCCCCCCCCCCOC(=O)CCCC,1,2,1,87.4631
CCCCCCCCCCCCOC(=O)CCCC,3,4,3,87.624794
CCCCCCCCCCCCOC(=O)CCCCCCCCCCC,15,16,15,85.12368
CCCCCCCCCCCCOC(=O)CCCCCCCCCCC,18,19,18,87.37799
CCCCCCCCCCCCOC(=O)CCCCCCCCCCC,1,2,1,87.4631
CCCCCCCCCCCCOC(=O)CCCCCCCCCCC,23,24,23,87.4631
CCCCCCCCCCCCOC=C,11,12,11,68.21954
CCCCCCCCCCCCOC=C,1,2,1,87.4631
CCCCCCCCCCCCOC=C,3,4,3,87.624794
CCCCCCCCCCCC[C@@H](C)C1CCCCC1,12,14,13,83.36581
CCCCCCCCCCCC[C@@H](C)C1CCCCC1,11,12,11,84.54215
CCCCCCCCCCCC[C@@H](C)C1CCCCC1,19,14,19,85.164986
CCCCCCCCCCCC[C@@H](C)C1CCCCC1,14,15,14,85.164986
CCCCCCCCCCCO,9,10,9,85.51864
CCCCCCCCCCCO,7,8,7,86.56461
CCCCCCCCCCCO,1,2,1,87.4631
CCCCCCCCCCO,8,9,8,85.51864
CCCCCCCCCCO,6,7,6,86.56461
CCCCCCCCCCO,1,2,1,87.4631
CCCCCCCCCCOC(=O)C,1,2,1,87.4631
CCCCCCCCCCOC(=O)C,3,4,3,87.624794
CCCCCCCCCCOC(=O)C,4,5,4,87.63932
CCCCCCCCCCOC(=O)CCCC,13,14,13,85.28714
CCCCCCCCCCOC(=O)CCCC,1,2,1,87.4631
CCCCCCCCCCOC(=O)CCCC,3,4,3,87.624794
CCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,22,23,22,73.99439
CCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,18,19,18,73.99439
CCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,22,68,67,83.819
CCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,22,67,66,83.819
CCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,19,64,63,83.819
CCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,19,63,62,83.819
CCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,13,14,13,85.12368
CCCCCCCCCCOC(=O)CCCCCCCCC,13,14,13,85.12368
CCCCCCCCCCOC(=O)CCCCCCCCC,16,17,16,87.38629
CCCCCCCCCCOC(=O)CCCCCCCCC,19,20,19,87.4631
CCCCCCCCCCOC(=O)CCCCCCCCC,1,2,1,87.4631
CCCCCCCCCO,7,8,7,85.51864
CCCCCCCCCO,5,6,5,86.56461
CCCCCCCCCO,1,2,1,87.4631
CCCCCCCCC[C@H](C)/C=C/[C@@H](C)CCCCCCCCC,13,15,14,72.42252
CCCCCCCCC[C@H](C)/C=C/[C@@H](C)CCCCCCCCC,8,9,8,72.7066
CCCCCCCCC[C@H](C)/C=C/[C@@H](C)CCCCCCCCC,13,14,13,74.32931
CCCCCCCCC[C@H](C)c1ccccc1,8,9,8,75.75924
CCCCCCCCC[C@H](C)c1ccccc1,9,10,9,77.8574
CCCCCCCCC[C@H](C)c1ccccc1,9,36,36,86.625496
CCCCCCCCO,6,7,6,85.51864
CCCCCCCCO,4,5,4,86.572685
CCCCCCCCO,1,2,1,87.4631
CCCCCCCCOC(=O)C(C)OC,11,13,12,77.338486
CCCCCCCCOC(=O)C(C)OC,11,12,11,78.69514
CCCCCCCCOC(=O)C(C)OC,11,32,31,83.18888
CCCCCCCCOC(=O)CCCC,11,12,11,85.28714
CCCCCCCCOC(=O)CCCC,1,2,1,87.4631
CCCCCCCCOC(=O)CCCC,2,3,2,87.72723
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,11,12,11,85.64173
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,13,14,13,85.64173
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,1,2,1,87.4631
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,23,24,23,87.4631
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,2,3,2,87.72723
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,22,23,22,87.72723
CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC,11,12,11,85.12368
CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC,17,18,17,85.12368
CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC,14,15,14,87.12311
CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC,1,2,1,87.4631
CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC,27,28,27,87.4631
CCCCCCCCOC(C)=O,1,2,1,87.4631
CCCCCCCCOC(C)=O,2,3,2,87.72723
CCCCCCCCOC(C)=O,3,4,3,87.80775
CCCCCCCCOC(C)C(=O)OC,9,10,9,78.94487
CCCCCCCCOC(C)C(=O)OC,8,9,8,79.2703
CCCCCCCCOC(C)C(=O)OC,9,32,31,83.26112
CCCCCCCCOC(C)C(=O)OCC,9,10,9,79.00643
CCCCCCCCOC(C)C(=O)OCC,8,9,8,79.30659
CCCCCCCCOC(C)C(=O)OCC,9,33,32,83.29144
CCCCCCCCOCCCCCCCC,6,7,6,85.501335
CCCCCCCCOCCCCCCCC,9,10,9,85.501335
CCCCCCCCOCCCCCCCC,7,8,7,86.55667
CCCCCCCCOCCCCCCCC,8,9,8,86.55667
CCCCCCCCOCCCCCCCC,14,15,14,87.4631
CCCCCCCCOCCCCCCCC,1,2,1,87.4631
CCCCCCCC[C@@H](CCC)[C@H](CCC)CCCCCCCC,8,12,11,80.07644
CCCCCCCC[C@@H](CCC)[C@H](CCC)CCCCCCCC,7,8,7,82.05844
CCCCCCCC[C@@H](CCC)[C@H](CCC)CCCCCCCC,12,16,15,82.131546
CCCCCCCCc1ccc2ccccc2c1,6,7,6,77.27073
CCCCCCCCc1ccc2ccccc2c1,1,2,1,87.4631
CCCCCCCCc1ccc2ccccc2c1,7,34,35,87.47663
CCCCCCCCc1ccc2ccccc2c1,7,33,34,87.47663
CCCCCCCCc1cccc(C)c1C,6,7,6,77.20147
CCCCCCCCc1cccc(C)c1C,1,2,1,87.4631
CCCCCCCCc1cccc(C)c1C,3,4,3,87.52323
CCCCCCCO,5,6,5,85.51864
CCCCCCCO,3,4,3,86.52917
CCCCCCCO,1,2,1,87.4631
CCCCCCCOC(=O)CC,10,11,10,86.6724
CCCCCCCOC(=O)CC,1,2,1,87.4631
CCCCCCCOC(=O)CC,3,4,3,87.87611
CCCCCCO,4,5,4,85.49496
CCCCCCO,2,3,2,86.66729
CCCCCCO,1,2,1,87.60139
CCCCCCOC,6,7,6,85.4561
CCCCCCOC,4,5,4,85.62076
CCCCCCOC,5,6,5,85.67877
CCCCCCOC(=O)C,1,2,1,87.65862
CCCCCCOC(=O)C,2,3,2,87.975395
CCCCCCOC(=O)C,4,5,4,88.3475
CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,1,2,1,87.65862
CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,21,22,21,87.65862
CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,2,3,2,87.975395
CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,20,21,20,87.975395
CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,4,5,4,88.27938
CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,18,19,18,88.27938
CCCCCCOC(=O)CCC,9,10,9,85.139565
CCCCCCOC(=O)CCC,1,2,1,87.65862
CCCCCCOC(=O)CCC,2,3,2,87.975395
CCCCCCOC(=O)CCC.CCCCCCOC(=O)CCC,9,10,9,85.139565
CCCCCCOC(=O)CCC.CCCCCCOC(=O)CCC,21,22,20,85.139565
CCCCCCOC(=O)CCC.CCCCCCOC(=O)CCC,1,2,1,87.65862
CCCCCCOC(=O)CCC.CCCCCCOC(=O)CCC,13,14,12,87.65862
CCCCCCOC(=O)CCC.CCCCCCOC(=O)CCC,2,3,2,87.975395
CCCCCCOC(=O)CCC.CCCCCCOC(=O)CCC,14,15,13,87.975395
CCCCCCOC(=O)CCCCC,9,10,9,85.14841
CCCCCCOC(=O)CCCCC,1,2,1,87.65862
CCCCCCOC(=O)CCCCC,11,12,11,87.676994
CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC,9,10,9,85.12368
CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC,14,15,14,85.12368
CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC,1,2,1,87.65862
CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC,22,23,22,87.65862
CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC,11,12,11,87.694466
CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC,12,13,12,87.694466
CCCCCCOC(C)C(=O)OC,7,8,7,78.94487
CCCCCCOC(C)C(=O)OC,6,7,6,79.2703
CCCCCCOC(C)C(=O)OC,7,26,25,83.26112
CCCCCCOCC(CC)CC,7,8,7,84.324486
CCCCCCOCC(CC)CC,4,5,4,85.62203
CCCCCCOCC(CC)CC,8,9,8,86.723076
CCCCCCOCC(CC)CC,8,11,10,86.723076
CCCCCCOCCCCCC,4,5,4,85.50187
CCCCCCOCCCCCC,7,8,7,85.50187
CCCCCCOCCCCCC,5,6,5,86.55667
CCCCCCOCCCCCC,6,7,6,86.55667
CCCCCCOCCCCCC,2,3,2,87.639824
CCCCCCOCCCCCC,9,10,9,87.639824
CCCCCC[C@@H](C(C)C)C1CCCCC1,6,7,6,80.27598
CCCCCC[C@@H](C(C)C)C1CCCCC1,6,10,9,81.10578
CCCCCC[C@@H](C(C)C)C1CCCCC1,5,6,5,82.43241
CCCCCC[C@@H](C)/C=C/[C@H](C)CCCCCC,5,6,5,72.42252
CCCCCC[C@@H](C)/C=C/[C@H](C)CCCCCC,10,12,11,72.7066
CCCCCC[C@@H](C)/C=C/[C@H](C)CCCCCC,6,7,6,74.32931
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,6,7,6,72.925125
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,10,11,10,73.99132
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,10,40,39,83.77149
CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,10,41,40,83.77149
CCCCCC[C@](C)(CC)C1CCCC2CCCCC12,6,10,9,78.186455
CCCCCC[C@](C)(CC)C1CCCC2CCCCC12,19,10,19,78.6593
CCCCCC[C@](C)(CC)C1CCCC2CCCCC12,6,8,7,79.27234
CCCCCO,3,4,3,85.55305
CCCCCO,1,2,1,86.3588
CCCCCO,2,3,2,88.033066
CCCCCOC(=O)C,1,2,1,87.656944
CCCCCOC(=O)C,3,4,3,88.266426
CCCCCOC(=O)C,2,3,2,89.06031
CCCCCOC(=O)CCCC,8,9,8,85.28714
CCCCCOC(=O)CCCC,1,2,1,87.656944
CCCCCOC(=O)CCCC,9,10,9,87.80915
CCCCCOCCCCC,3,4,3,85.490364
CCCCCOCCCCC,6,7,6,85.490364
CCCCCOCCCCC,4,5,4,86.55589
CCCCCOCCCCC,5,6,5,86.55589
CCCCCOCCCCC,1,2,1,87.31159
CCCCCOCCCCC,8,9,8,87.31159
